Gasoline_Demand,Diesel_Demand,Crude_Price,Avg_Temperature,Holiday_Flag,Industrial_Activity_Index,Day_of_Week,Month,Lag_1,Lag_7,Lag_14,RollingMean_7,RollingMean_30
506308,393555,65.67887959043975,77.60966811968278,0,102.13946232548533,3,8,598935.0,498506.0,577789.0,524461.5714285715,510087.8
583155,349369,73.91765646328666,73.67411097148019,0,93.76999705591122,4,8,506308.0,509751.0,450859.0,534947.8571428572,514881.2
506081,230448,78.01403915621651,24.00985121042826,0,106.0993366776337,5,8,583155.0,518906.0,525657.0,533115.7142857143,511981.4
596805,226172,89.95305347853225,63.821169152997335,0,109.3465622270694,6,8,506081.0,543760.0,557381.0,540693.5714285715,516783.8
489045,373946,86.04590339526696,27.64034107485177,0,95.37197865829197,0,8,596805.0,425342.0,594806.0,549794.0,517574.7
434698,207657,84.83714269913725,27.45660276417378,0,99.89651903201091,1,9,489045.0,568229.0,470467.0,530718.1428571428,513573.43333333335
510078,356497,74.09499786438617,79.92574186441482,0,91.72232221012749,2,9,434698.0,598935.0,583734.0,518024.28571428574,515003.63333333336
480623,357757,93.6579021233904,29.97351621921841,0,101.18273312925936,3,9,510078.0,506308.0,498506.0,514355.0,514582.26666666666
422671,312855,78.85148669592658,31.059787721440895,0,100.0556688369336,4,9,480623.0,583155.0,509751.0,491428.71428571426,514446.76666666666
556256,355650,99.16419752060618,10.052271260903964,0,92.88872968310156,5,9,422671.0,506081.0,518906.0,498596.5714285714,515893.3333333333
493384,359903,85.36568553182947,79.65352273004142,0,98.8413242623615,6,9,556256.0,596805.0,543760.0,483822.14285714284,515266.76666666666
573179,207906,65.05058966258011,73.40758505673078,0,96.68209304173126,0,9,493384.0,489045.0,425342.0,495841.28571428574,516641.86666666664
486202,261413,87.04710248301735,60.18631480725424,0,100.4366175061038,1,9,573179.0,434698.0,568229.0,503199.0,516512.4666666667
451663,254028,73.00416061726796,70.02126111510738,0,101.713086708576,2,9,486202.0,510078.0,598935.0,494854.0,512578.06666666665
415708,207287,87.4530878674439,22.163885393959344,0,90.1699115721442,3,9,451663.0,480623.0,506308.0,485580.4285714286,512855.26666666666
491906,233660,62.78564592649623,46.66588756700604,0,105.22011965899112,4,9,415708.0,422671.0,583155.0,495471.14285714284,514062.8
449811,260504,66.99525748703837,38.09755098790247,0,104.26028583723482,5,9,491906.0,556256.0,506081.0,480264.71428571426,509796.86666666664
533883,390792,94.22949035623144,17.50212210056132,0,97.32572772413045,6,9,449811.0,493384.0,596805.0,486050.28571428574,512564.3333333333
456250,302979,69.0871822809406,48.890438817193925,0,91.05871871137636,0,9,533883.0,573179.0,489045.0,469346.14285714284,510250.76666666666
512547,234701,93.4816450097176,83.65917202741083,0,105.098650795701,1,9,456250.0,486202.0,434698.0,473109.71428571426,508756.3
524249,283300,71.17104353817642,13.204729524055558,0,109.10350320956265,2,9,512547.0,451663.0,510078.0,483479.14285714284,506404.4
434754,348746,85.71527640234831,33.31687307950351,0,94.80303192044028,3,9,524249.0,415708.0,480623.0,486200.0,505213.9666666667
542483,283560,87.76602294039324,26.603274896456277,0,96.47049227474076,4,9,434754.0,491906.0,422671.0,493425.28571428574,503838.93333333335
533983,354946,80.50619012580212,29.051732293255704,0,93.6762577896363,5,9,542483.0,449811.0,556256.0,505449.85714285716,505021.5
598342,243642,72.21242706786926,82.67476415035003,0,101.5387224668968,6,9,533983.0,533883.0,493384.0,514658.28571428574,507974.5333333333
539752,265160,68.50577505484384,47.44552433874321,0,93.0968278929491,0,9,598342.0,456250.0,573179.0,526587.1428571428,508669.4
484896,217602,61.327574182497045,47.3039530351855,0,97.12387886922758,1,9,539752.0,512547.0,486202.0,522637.0,506707.26666666666
471295,303320,72.15785604962895,70.84605139642258,0,103.94026027868526,2,9,484896.0,524249.0,451663.0,515072.14285714284,508239.0333333333
500689,288801,86.12651162125132,22.359376320394063,0,101.20231966018696,3,9,471295.0,434754.0,415708.0,524491.4285714285,505987.7
411111,225931,97.53219273793933,48.981228328004065,0,97.7292512865587,4,9,500689.0,542483.0,491906.0,505724.0,499726.9
437504,294377,94.84817929052208,44.39881712968478,0,98.40499203615084,5,9,411111.0,533983.0,449811.0,491941.28571428574,497433.43333333335
532874,229192,90.6425910614121,57.75285524373249,1,101.2422176524646,6,9,437504.0,598342.0,533883.0,482588.71428571426,495757.4
408155,246542,91.53789373013194,89.96461626003509,1,90.11729455774322,0,9,532874.0,539752.0,456250.0,463789.14285714284,492493.2
439384,327015,86.59939613903981,71.55591152656376,0,91.5701973690722,1,9,408155.0,484896.0,512547.0,457287.4285714286,487245.8333333333
512561,242520,70.41147430264012,41.82925624139418,0,107.62516135526025,2,9,439384.0,471295.0,524249.0,463182.5714285714,488029.7
447254,264772,96.2878012282332,76.20424418192376,0,91.5575797818258,3,10,512561.0,500689.0,434754.0,455549.0,488448.23333333334
421918,389834,86.82929247623336,23.656669064998415,0,104.1360719242101,4,10,447254.0,411111.0,542483.0,457092.85714285716,485509.56666666665
485981,250106,82.4176252392176,12.43709490471681,0,108.40076328218105,5,10,421918.0,437504.0,533983.0,464018.14285714284,485688.1666666667
591785,281121,64.43957876853925,26.355869797141843,0,95.41367208603462,6,10,485981.0,532874.0,598342.0,472434.0,491325.3
430306,225559,77.88222175225701,37.23292448914077,0,97.40982874119028,0,10,591785.0,408155.0,539752.0,475598.4285714286,487126.9666666667
547718,305595,78.41433084807706,50.84646059676479,0,101.37842811689433,1,10,430306.0,439384.0,484896.0,491074.71428571426,488938.1
446843,233742,94.5825443809068,59.21033124329598,0,107.6341793927717,2,10,547718.0,512561.0,471295.0,481686.4285714286,484726.9
520975,269669,81.86592880751154,82.84845737715374,0,108.8381117452084,3,10,446843.0,447254.0,500689.0,492218.0,485886.0
496601,352826,75.21602195881638,50.78832076403661,0,104.79126496222536,4,10,520975.0,421918.0,411111.0,502887.0,487383.93333333335
507512,335044,99.07201314042638,50.10205157005835,0,91.73239521709388,5,10,496601.0,485981.0,437504.0,505962.85714285716,490444.06666666665
547443,270831,64.42882373305262,14.01944078583857,0,103.38308311069702,6,10,507512.0,591785.0,532874.0,499628.28571428574,492295.3
511472,312217,76.90193713247778,12.792924212497905,0,98.20607443745324,0,10,547443.0,430306.0,408155.0,511223.4285714286,494350.6666666667
533121,241873,61.68098700685621,54.092796953309765,0,99.41401998982124,1,10,511472.0,547718.0,439384.0,509138.14285714284,494325.26666666666
562688,306532,89.59616483067721,45.05428905986756,0,90.98296780690356,2,10,533121.0,446843.0,512561.0,525687.4285714285,497873.2
503727,326267,96.72306208796604,77.13443159842389,0,93.82124278692716,3,10,562688.0,520975.0,447254.0,523223.4285714286,497579.2
512893,340975,71.20149318201958,22.854366776947614,0,105.81027215067296,4,10,503727.0,496601.0,421918.0,525550.8571428572,497200.6666666667
420932,334092,94.33366707196484,11.997732969363968,0,99.0791766609572,5,10,512893.0,507512.0,485981.0,513182.28571428574,496739.93333333335
517796,241755,71.68872921847591,45.92310143441007,0,96.03324483262298,6,10,420932.0,547443.0,591785.0,508947.0,495917.0333333333
429855,285956,96.4308064657566,28.9982845401806,0,97.68038147929916,0,10,517796.0,511472.0,430306.0,497287.4285714286,492446.1
592506,286988,90.15847614387135,13.969149867106996,0,107.0879902665136,1,10,429855.0,533121.0,547718.0,505771.0,492251.56666666665
574088,245648,92.19627107365754,67.96786294781032,0,104.97998034809912,2,10,592506.0,562688.0,446843.0,507399.5714285714,493396.1
407400,325991,60.72026222401818,18.9274399965798,1,95.44630794362166,3,10,574088.0,503727.0,520975.0,493638.5714285714,490812.9
517858,340588,98.51241428296105,58.66556000062174,0,92.35003680424748,4,10,407400.0,512893.0,496601.0,494347.85714285716,492365.0
573714,315005,89.06683968281293,32.48398001335113,0,95.03996443288143,5,10,517858.0,420932.0,507512.0,516173.85714285716,494799.1666666667
415151,202396,72.19004381544534,23.87968402840176,0,108.41512902109469,6,10,573714.0,517796.0,547443.0,501510.28571428574,494933.8333333333
582479,284082,93.17578659435388,40.380121833545395,0,101.63177675699512,0,10,415151.0,429855.0,511472.0,523313.71428571426,499766.3333333333
466690,350201,71.2608479365972,74.11566209783629,0,100.66960417489564,1,10,582479.0,592506.0,533121.0,505340.0,497560.2
404499,328322,94.91015358264512,41.367486152365814,0,101.92787199384924,2,10,466690.0,574088.0,562688.0,481113.0,497438.3333333333
406295,332663,64.50321561647748,70.06157193688446,0,97.3205653149303,3,10,404499.0,407400.0,503727.0,480955.14285714284,496335.36666666664
520885,211303,88.14743909843183,20.038903743932053,0,106.14214040639024,4,10,406295.0,517858.0,512893.0,481387.5714285714,496612.8333333333
526071,361633,81.62793906579641,71.82171357320632,0,100.465724986005,5,10,520885.0,573714.0,420932.0,474581.4285714286,499240.06666666665
459040,271719,63.86137880781763,28.954665992531893,0,92.3349580553759,6,11,526071.0,415151.0,517796.0,480851.28571428574,500477.4666666667
412183,299616,69.67575313035356,64.19145039110983,0,92.58130249658126,0,11,459040.0,582479.0,429855.0,456523.28571428574,498017.5333333333
560371,324165,60.49616145109259,55.26252438727971,0,100.73718293005236,1,11,412183.0,466690.0,592506.0,469906.28571428574,496970.4
543946,286231,78.75071861858024,84.33157737693499,0,108.73140436141678,2,11,560371.0,404499.0,574088.0,489827.28571428574,500758.4
516336,207314,72.05061043040001,40.98580143802512,0,96.16704243352396,3,11,543946.0,406295.0,407400.0,505547.4285714286,499712.3333333333
432711,219623,83.93429937191036,15.293215106755236,0,107.39082337718436,4,11,516336.0,520885.0,517858.0,492951.14285714284,499241.26666666666
405539,398747,71.88951230834469,11.532438844100232,0,105.28191173157758,5,11,432711.0,526071.0,573714.0,475732.28571428574,495393.4
584423,396154,71.9967644602794,76.14868487782024,0,94.95624885813814,6,11,405539.0,459040.0,415151.0,493644.14285714284,498320.8
592339,305228,89.72772794926414,51.978851012914575,0,90.72681496632484,0,11,584423.0,412183.0,582479.0,519380.71428571426,501148.36666666664
579426,364202,61.925713439134135,72.01952414679594,0,92.03694530284766,1,11,592339.0,560371.0,466690.0,522102.85714285716,502214.4666666667
526063,382828,96.1157998076795,28.754048000921173,0,104.5698786769488,2,11,579426.0,543946.0,404499.0,519548.14285714284,502700.8333333333
533629,297624,94.09055497564724,37.6066996410587,0,93.99339476081292,3,11,526063.0,516336.0,406295.0,522018.5714285714,502717.76666666666
438360,357364,86.71218732905626,12.408309776905517,0,97.42541841010788,4,11,533629.0,432711.0,520885.0,522825.5714285714,498573.5
533272,311785,83.72886280429537,86.91938596592897,0,100.0339833201285,5,11,438360.0,405539.0,526071.0,541073.1428571428,499558.3333333333
599569,286206,95.69209992558608,63.42943253606507,0,104.50936336900324,6,11,533272.0,584423.0,459040.0,543236.8571428572,502447.5333333333
578047,269274,67.41320718114858,84.6564070207445,0,92.26462446518252,0,11,599569.0,592339.0,412183.0,541195.1428571428,507684.7
421357,333541,63.158766487633144,31.239712594325788,0,98.12732810554922,1,11,578047.0,579426.0,560371.0,518613.85714285716,504470.06666666665
519121,253947,69.58040679638152,58.91708889805287,0,99.70145818285393,2,11,421357.0,526063.0,543946.0,517622.14285714284,507445.6
477505,353606,91.7831311480076,64.27999746341102,0,100.8165412794308,3,11,519121.0,533629.0,516336.0,509604.4285714286,503612.23333333334
402869,394692,61.38681066905933,35.403976020607075,0,106.36721282790434,4,11,477505.0,438360.0,432711.0,504534.28571428574,497904.93333333335
592207,248874,83.31227340333959,77.8487388012504,0,93.43356390086434,5,11,402869.0,533272.0,405539.0,512953.5714285714,504065.1666666667
450108,249708,99.8175006476524,85.77291703201982,1,106.15662903653244,6,11,592207.0,599569.0,584423.0,491602.0,501806.8333333333
512296,274553,94.22784375350156,80.78840941568035,0,103.85756855393304,0,11,450108.0,578047.0,592339.0,482209.0,499759.56666666665
494179,268344,80.85782756174358,69.1253580751498,0,101.11741628397918,1,11,512296.0,421357.0,579426.0,492612.14285714284,502393.8333333333
490272,249138,62.54563637146569,32.19717437799632,0,103.99055740805144,2,11,494179.0,519121.0,526063.0,488490.85714285716,499320.26666666666
438467,385374,93.2549405754284,32.529283368450535,0,98.24035477903313,3,11,490272.0,477505.0,533629.0,482914.0,498379.5
423328,247638,83.95914032708842,87.06882563568303,0,92.76795171936249,4,11,438467.0,402869.0,438360.0,485836.71428571426,499007.13333333336
491412,278249,64.59731988238268,10.822759674855362,0,103.31530480530736,5,11,423328.0,592207.0,533272.0,471437.4285714286,501844.36666666664
535059,305865,63.75429139293425,67.28399785937155,0,100.49344613371244,6,11,491412.0,450108.0,599569.0,483573.28571428574,502316.8333333333
458871,202719,96.38507277746368,66.49969300442098,0,102.7874960108555,0,11,535059.0,512296.0,578047.0,475941.14285714284,500076.8333333333
553471,353962,86.76801051752314,59.81516327598379,0,96.7599756205698,1,12,458871.0,494179.0,421357.0,484411.4285714286,503224.5333333333
528391,367581,93.17147197267022,89.20870768694927,0,108.13733154679672,2,12,553471.0,490272.0,519121.0,489857.0,507098.13333333336
577286,242534,95.15915601129068,34.95035486109802,0,101.74739737151154,3,12,528391.0,438467.0,477505.0,509688.28571428574,507661.9666666667
486416,292241,82.87089408193289,37.197749103459856,0,91.70804968581749,4,12,577286.0,423328.0,402869.0,518700.85714285716,505744.3
470271,349859,80.69785407020166,16.315152235724444,0,98.99607981408856,5,12,486416.0,491412.0,592207.0,515680.71428571426,504208.8
444064,326209,77.21709641283961,45.42385092349899,0,105.12712109487268,6,12,470271.0,535059.0,450108.0,502681.4285714286,504587.23333333334
507450,379917,72.67786351164477,30.883882098787847,0,105.88269123464543,0,12,444064.0,458871.0,512296.0,509621.28571428574,507984.26666666666
571890,389004,77.38383843434848,37.47093617421154,0,99.89194105527515,1,12,507450.0,553471.0,494179.0,512252.5714285714,507566.5
576597,292124,90.95518622920623,76.76574322045022,0,107.894951416626,2,12,571890.0,528391.0,490272.0,519139.14285714284,507041.76666666666
419830,291659,84.07693724060526,84.83876108219965,0,95.35336874388597,3,12,576597.0,577286.0,438467.0,496645.4285714286,501721.9
548501,364134,95.70093159819385,24.858645760414852,0,98.21197394476532,4,12,419830.0,486416.0,423328.0,505514.71428571426,502469.8333333333
537965,275713,77.73520057516751,39.80071452427727,0,107.9719382113794,5,12,548501.0,470271.0,491412.0,515185.28571428574,502614.36666666664
516381,391533,84.28358314875015,84.29044496923153,0,107.92513432943156,6,12,537965.0,444064.0,535059.0,525516.2857142857,505215.06666666665
447333,275418,85.25230212367956,14.94467685513781,0,103.7142553764936,0,12,516381.0,507450.0,458871.0,516928.14285714284,502350.43333333335
534508,397744,83.66788649225302,17.38884224891028,0,107.1796109424444,1,12,447333.0,571890.0,553471.0,511587.85714285716,500181.73333333334
476213,328232,88.10535092342066,23.02327913649835,0,91.77546533912464,2,12,534508.0,576597.0,528391.0,497247.28571428574,496787.26666666666
536967,365904,69.49733873499225,57.61702673014998,0,107.29989952415552,3,12,476213.0,419830.0,577286.0,513981.14285714284,500640.93333333335
550810,363038,80.49455110183163,22.037781680479796,0,96.41239813100454,4,12,536967.0,548501.0,486416.0,514311.0,501697.23333333334
430746,344059,64.16899211233391,87.44611051605868,0,93.56663024856432,5,12,550810.0,537965.0,470271.0,498994.0,500138.6
449377,368383,75.3804531057925,45.73716218068163,0,94.78739672684092,6,12,430746.0,516381.0,444064.0,489422.0,501688.86666666664
579476,231575,79.50668274485058,50.12143682801331,0,98.35937016027772,0,12,449377.0,447333.0,507450.0,508299.5714285714,501264.5
454045,263852,86.0889703818189,29.73268926443252,0,95.02384009208934,1,12,579476.0,534508.0,571890.0,496804.85714285716,501395.73333333334
497888,332079,98.02124210344816,47.67682019477868,0,96.41135172032998,2,12,454045.0,476213.0,576597.0,499901.28571428574,500915.4666666667
570862,276242,84.02604266193424,62.95309061096092,0,92.69956972143284,3,12,497888.0,536967.0,419830.0,504743.4285714286,503471.56666666665
507455,378589,89.7437566470624,70.09417095632342,0,95.92353531117998,4,12,570862.0,550810.0,548501.0,498549.85714285716,504044.3333333333
536672,229257,80.25064237980811,70.30944661679304,0,101.44567629084004,5,12,507455.0,430746.0,537965.0,513682.14285714284,507317.8333333333
493179,373279,85.36416125505325,56.23128901552707,0,98.83707416182128,6,12,536672.0,449377.0,516381.0,519939.5714285714,509646.2
571836,344353,62.83728864535094,82.34878199950857,1,96.93437522471822,0,12,493179.0,579476.0,447333.0,518848.14285714284,512327.0
445714,261246,70.17566323367387,75.39262778448875,0,104.92904257714228,1,12,571836.0,454045.0,534508.0,517658.0,509348.8333333333
